suhu udara,kelembaban udara,suhu tanah,kelembaban tanah,cahaya,arus solar,arus aki,tegangan solar,tegangan aki,status,frequency,support
sedang,kering,sedang,kering,berawan,sedang,sedang,tinggi,rendah,cerah kering,11,0.00018373141807249038
sedang,kering,sedang,kering,berawan,tinggi,minimal,cukup,normal,cerah kering,62,0.0010355770836813095
sedang,kering,sedang,kering,berawan,tinggi,minimal,cukup,rendah,cerah kering,14,0.00023383998663771506
sedang,kering,sedang,kering,berawan,tinggi,minimal,lemah,normal,cerah kering,9,0.00015032570569567397
sedang,kering,sedang,kering,berawan,tinggi,minimal,lemah,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,sedang,kering,berawan,tinggi,minimal,tinggi,normal,cerah kering,14,0.00023383998663771506
sedang,kering,sedang,kering,berawan,tinggi,minimal,tinggi,rendah,cerah kering,4,6.681142475363287e-05
sedang,kering,sedang,kering,berawan,tinggi,sedang,cukup,normal,cerah kering,147,0.002455319859696008
sedang,kering,sedang,kering,berawan,tinggi,sedang,cukup,rendah,cerah kering,33,0.0005511942542174712
sedang,kering,sedang,kering,berawan,tinggi,sedang,lemah,normal,cerah kering,26,0.00043427426089861365
sedang,kering,sedang,kering,berawan,tinggi,sedang,lemah,rendah,cerah kering,5,8.351428094204109e-05
sedang,kering,sedang,kering,berawan,tinggi,sedang,tinggi,normal,cerah kering,30,0.0005010856856522465
sedang,kering,sedang,kering,berawan,tinggi,sedang,tinggi,rendah,cerah kering,4,6.681142475363287e-05
sedang,kering,sedang,kering,terang,sedang,minimal,cukup,normal,cerah kering,67,0.0011190913646233506
sedang,kering,sedang,kering,terang,sedang,minimal,cukup,rendah,cerah kering,15,0.00025054284282612327
sedang,kering,sedang,kering,terang,sedang,minimal,lemah,normal,cerah kering,6,0.00010021713713044931
sedang,kering,sedang,kering,terang,sedang,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
sedang,kering,sedang,kering,terang,sedang,minimal,tinggi,normal,cerah kering,7,0.00011691999331885753
sedang,kering,sedang,kering,terang,sedang,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,sedang,kering,terang,sedang,sedang,cukup,normal,cerah kering,156,0.002605645565391682
sedang,kering,sedang,kering,terang,sedang,sedang,cukup,rendah,cerah kering,38,0.0006347085351595123
sedang,kering,sedang,kering,terang,sedang,sedang,lemah,normal,cerah kering,20,0.00033405712376816435
sedang,kering,sedang,kering,terang,sedang,sedang,lemah,rendah,cerah kering,7,0.00011691999331885753
sedang,kering,sedang,kering,terang,sedang,sedang,tinggi,normal,cerah kering,29,0.0004843828294638383
sedang,kering,sedang,kering,terang,sedang,sedang,tinggi,rendah,cerah kering,10,0.00016702856188408218
sedang,kering,sedang,kering,terang,tinggi,minimal,cukup,normal,cerah kering,42,0.0007015199599131451
sedang,kering,sedang,kering,terang,tinggi,minimal,cukup,rendah,cerah kering,6,0.00010021713713044931
sedang,kering,sedang,kering,terang,tinggi,minimal,lemah,normal,cerah kering,6,0.00010021713713044931
sedang,kering,sedang,kering,terang,tinggi,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
sedang,kering,sedang,kering,terang,tinggi,minimal,tinggi,normal,cerah kering,4,6.681142475363287e-05
sedang,kering,sedang,kering,terang,tinggi,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,sedang,kering,terang,tinggi,sedang,cukup,normal,cerah kering,99,0.0016535827626524135
sedang,kering,sedang,kering,terang,tinggi,sedang,cukup,rendah,cerah kering,27,0.00045097711708702186
sedang,kering,sedang,kering,terang,tinggi,sedang,lemah,normal,cerah kering,16,0.00026724569901453147
sedang,kering,sedang,kering,terang,tinggi,sedang,lemah,rendah,cerah kering,5,8.351428094204109e-05
sedang,kering,sedang,kering,terang,tinggi,sedang,tinggi,normal,cerah kering,14,0.00023383998663771506
sedang,kering,sedang,kering,terang,tinggi,sedang,tinggi,rendah,cerah kering,4,6.681142475363287e-05
sedang,kering,sedang,lembab,berawan,sedang,maksimal,cukup,maksimal,cerah siram,69,0.001152497077000167
sedang,kering,sedang,lembab,berawan,sedang,maksimal,cukup,normal,cerah siram,180,0.0030065141139134794
sedang,kering,sedang,lembab,berawan,sedang,maksimal,cukup,rendah,cerah siram,23,0.00038416569233338903
sedang,kering,sedang,lembab,berawan,sedang,maksimal,lemah,maksimal,cerah siram,11,0.00018373141807249038
sedang,kering,sedang,lembab,berawan,sedang,maksimal,lemah,normal,cerah siram,31,0.0005177885418406547
sedang,kering,sedang,lembab,berawan,sedang,maksimal,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,lembab,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,9,0.00015032570569567397
sedang,kering,sedang,lembab,berawan,sedang,maksimal,tinggi,normal,cerah siram,29,0.0004843828294638383
sedang,kering,sedang,lembab,berawan,sedang,maksimal,tinggi,rendah,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,lembab,berawan,sedang,sedang,cukup,maksimal,cerah siram,75,0.0012527142141306163
sedang,kering,sedang,lembab,berawan,sedang,sedang,cukup,normal,cerah siram,205,0.0034240855186236847
sedang,kering,sedang,lembab,berawan,sedang,sedang,cukup,rendah,cerah siram,20,0.00033405712376816435
sedang,kering,sedang,lembab,berawan,sedang,sedang,lemah,maksimal,cerah siram,14,0.00023383998663771506
sedang,kering,sedang,lembab,berawan,sedang,sedang,lemah,normal,cerah siram,49,0.0008184399532320027
sedang,kering,sedang,lembab,berawan,sedang,sedang,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,lembab,berawan,sedang,sedang,tinggi,maksimal,cerah siram,13,0.00021713713044930682
sedang,kering,sedang,lembab,berawan,sedang,sedang,tinggi,normal,cerah siram,27,0.00045097711708702186
sedang,kering,sedang,lembab,berawan,sedang,sedang,tinggi,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,cukup,maksimal,cerah siram,42,0.0007015199599131451
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,cukup,normal,cerah siram,108,0.0018039084683480874
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,cukup,rendah,cerah siram,11,0.00018373141807249038
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,lemah,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,lemah,normal,cerah siram,17,0.0002839485552029397
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,lemah,rendah,cerah siram,3,5.0108568565224654e-05
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,11,0.00018373141807249038
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,tinggi,normal,cerah siram,22,0.00036746283614498077
sedang,kering,sedang,lembab,berawan,tinggi,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,lembab,berawan,tinggi,sedang,cukup,maksimal,cerah siram,42,0.0007015199599131451
sedang,kering,sedang,lembab,berawan,tinggi,sedang,cukup,normal,cerah siram,153,0.0025555369968264575
sedang,kering,sedang,lembab,berawan,tinggi,sedang,cukup,rendah,cerah siram,3,5.0108568565224654e-05
sedang,kering,sedang,lembab,berawan,tinggi,sedang,lemah,maksimal,cerah siram,4,6.681142475363287e-05
sedang,kering,sedang,lembab,berawan,tinggi,sedang,lemah,normal,cerah siram,20,0.00033405712376816435
sedang,kering,sedang,lembab,berawan,tinggi,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,lembab,berawan,tinggi,sedang,tinggi,maksimal,cerah siram,8,0.00013362284950726574
sedang,kering,sedang,lembab,berawan,tinggi,sedang,tinggi,normal,cerah siram,16,0.00026724569901453147
sedang,kering,sedang,lembab,berawan,tinggi,sedang,tinggi,rendah,cerah siram,4,6.681142475363287e-05
sedang,kering,sedang,lembab,terang,sedang,maksimal,cukup,maksimal,cerah siram,38,0.0006347085351595123
sedang,kering,sedang,lembab,terang,sedang,maksimal,cukup,normal,cerah siram,107,0.0017872056121596793
sedang,kering,sedang,lembab,terang,sedang,maksimal,cukup,rendah,cerah siram,12,0.00020043427426089862
sedang,kering,sedang,lembab,terang,sedang,maksimal,lemah,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,lembab,terang,sedang,maksimal,lemah,normal,cerah siram,15,0.00025054284282612327
sedang,kering,sedang,lembab,terang,sedang,maksimal,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,lembab,terang,sedang,maksimal,tinggi,maksimal,cerah siram,4,6.681142475363287e-05
sedang,kering,sedang,lembab,terang,sedang,maksimal,tinggi,normal,cerah siram,22,0.00036746283614498077
sedang,kering,sedang,lembab,terang,sedang,maksimal,tinggi,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,lembab,terang,sedang,sedang,cukup,maksimal,cerah siram,53,0.0008852513779856355
sedang,kering,sedang,lembab,terang,sedang,sedang,cukup,normal,cerah siram,124,0.002071154167362619
sedang,kering,sedang,lembab,terang,sedang,sedang,cukup,rendah,cerah siram,13,0.00021713713044930682
sedang,kering,sedang,lembab,terang,sedang,sedang,lemah,maksimal,cerah siram,10,0.00016702856188408218
sedang,kering,sedang,lembab,terang,sedang,sedang,lemah,normal,cerah siram,30,0.0005010856856522465
sedang,kering,sedang,lembab,terang,sedang,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,lembab,terang,sedang,sedang,tinggi,maksimal,cerah siram,12,0.00020043427426089862
sedang,kering,sedang,lembab,terang,sedang,sedang,tinggi,normal,cerah siram,22,0.00036746283614498077
sedang,kering,sedang,lembab,terang,sedang,sedang,tinggi,rendah,cerah siram,3,5.0108568565224654e-05
sedang,kering,sedang,lembab,terang,tinggi,maksimal,cukup,maksimal,cerah siram,22,0.00036746283614498077
sedang,kering,sedang,lembab,terang,tinggi,maksimal,cukup,normal,cerah siram,47,0.0007850342408551863
sedang,kering,sedang,lembab,terang,tinggi,maksimal,cukup,rendah,cerah siram,9,0.00015032570569567397
sedang,kering,sedang,lembab,terang,tinggi,maksimal,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,lembab,terang,tinggi,maksimal,lemah,normal,cerah siram,9,0.00015032570569567397
sedang,kering,sedang,lembab,terang,tinggi,maksimal,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,lembab,terang,tinggi,maksimal,tinggi,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,lembab,terang,tinggi,maksimal,tinggi,normal,cerah siram,13,0.00021713713044930682
sedang,kering,sedang,lembab,terang,tinggi,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,lembab,terang,tinggi,sedang,cukup,maksimal,cerah siram,34,0.0005678971104058794
sedang,kering,sedang,lembab,terang,tinggi,sedang,cukup,normal,cerah siram,73,0.0012193085017537999
sedang,kering,sedang,lembab,terang,tinggi,sedang,cukup,rendah,cerah siram,7,0.00011691999331885753
sedang,kering,sedang,lembab,terang,tinggi,sedang,lemah,maksimal,cerah siram,7,0.00011691999331885753
sedang,kering,sedang,lembab,terang,tinggi,sedang,lemah,normal,cerah siram,10,0.00016702856188408218
sedang,kering,sedang,lembab,terang,tinggi,sedang,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,lembab,terang,tinggi,sedang,tinggi,normal,cerah siram,11,0.00018373141807249038
sedang,kering,sedang,lembab,terang,tinggi,sedang,tinggi,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,sedang,berawan,sedang,maksimal,cukup,maksimal,cerah siram,33,0.0005511942542174712
sedang,kering,sedang,sedang,berawan,sedang,maksimal,cukup,normal,cerah siram,51,0.0008518456656088191
sedang,kering,sedang,sedang,berawan,sedang,maksimal,cukup,rendah,cerah siram,8,0.00013362284950726574
sedang,kering,sedang,sedang,berawan,sedang,maksimal,lemah,maksimal,cerah siram,9,0.00015032570569567397
sedang,kering,sedang,sedang,berawan,sedang,maksimal,lemah,normal,cerah siram,15,0.00025054284282612327
sedang,kering,sedang,sedang,berawan,sedang,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,sedang,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,sedang,berawan,sedang,maksimal,tinggi,normal,cerah siram,11,0.00018373141807249038
sedang,kering,sedang,sedang,berawan,sedang,minimal,cukup,normal,cerah kering,127,0.0021212627359278435
sedang,kering,sedang,sedang,berawan,sedang,minimal,cukup,rendah,cerah kering,23,0.00038416569233338903
sedang,kering,sedang,sedang,berawan,sedang,minimal,lemah,normal,cerah kering,19,0.00031735426757975615
sedang,kering,sedang,sedang,berawan,sedang,minimal,lemah,rendah,cerah kering,5,8.351428094204109e-05
sedang,kering,sedang,sedang,berawan,sedang,minimal,tinggi,normal,cerah kering,30,0.0005010856856522465
sedang,kering,sedang,sedang,berawan,sedang,minimal,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
sedang,kering,sedang,sedang,berawan,sedang,sedang,cukup,maksimal,cerah siram,24,0.00040086854852179724
sedang,kering,sedang,sedang,berawan,sedang,sedang,cukup,normal,cerah kering,408,0.006814765324870553
sedang,kering,sedang,sedang,berawan,sedang,sedang,cukup,normal,cerah siram,72,0.0012026056455653918
sedang,kering,sedang,sedang,berawan,sedang,sedang,cukup,rendah,cerah kering,87,0.001453148488391515
sedang,kering,sedang,sedang,berawan,sedang,sedang,cukup,rendah,cerah siram,7,0.00011691999331885753
sedang,kering,sedang,sedang,berawan,sedang,sedang,lemah,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,sedang,berawan,sedang,sedang,lemah,normal,cerah kering,68,0.0011357942208117587
sedang,kering,sedang,sedang,berawan,sedang,sedang,lemah,normal,cerah siram,14,0.00023383998663771506
sedang,kering,sedang,sedang,berawan,sedang,sedang,lemah,rendah,cerah kering,16,0.00026724569901453147
sedang,kering,sedang,sedang,berawan,sedang,sedang,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,sedang,berawan,sedang,sedang,tinggi,normal,cerah kering,56,0.0009353599465508602
sedang,kering,sedang,sedang,berawan,sedang,sedang,tinggi,normal,cerah siram,13,0.00021713713044930682
sedang,kering,sedang,sedang,berawan,sedang,sedang,tinggi,rendah,cerah kering,12,0.00020043427426089862
sedang,kering,sedang,sedang,berawan,sedang,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,sedang,berawan,tinggi,maksimal,cukup,maksimal,cerah siram,14,0.00023383998663771506
sedang,kering,sedang,sedang,berawan,tinggi,maksimal,cukup,normal,cerah siram,41,0.0006848171037247369
sedang,kering,sedang,sedang,berawan,tinggi,maksimal,cukup,rendah,cerah siram,11,0.00018373141807249038
sedang,kering,sedang,sedang,berawan,tinggi,maksimal,lemah,normal,cerah siram,8,0.00013362284950726574
sedang,kering,sedang,sedang,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
sedang,kering,sedang,sedang,berawan,tinggi,maksimal,tinggi,normal,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,sedang,berawan,tinggi,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,sedang,berawan,tinggi,minimal,cukup,normal,cerah kering,112,0.0018707198931017205
sedang,kering,sedang,sedang,berawan,tinggi,minimal,cukup,rendah,cerah kering,14,0.00023383998663771506
sedang,kering,sedang,sedang,berawan,tinggi,minimal,lemah,normal,cerah kering,8,0.00013362284950726574
sedang,kering,sedang,sedang,berawan,tinggi,minimal,tinggi,normal,cerah kering,15,0.00025054284282612327
sedang,kering,sedang,sedang,berawan,tinggi,minimal,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
sedang,kering,sedang,sedang,berawan,tinggi,sedang,cukup,maksimal,cerah siram,20,0.00033405712376816435
sedang,kering,sedang,sedang,berawan,tinggi,sedang,cukup,normal,cerah kering,247,0.00412560547853683
sedang,kering,sedang,sedang,berawan,tinggi,sedang,cukup,normal,cerah siram,51,0.0008518456656088191
sedang,kering,sedang,sedang,berawan,tinggi,sedang,cukup,rendah,cerah kering,37,0.0006180056789711041
sedang,kering,sedang,sedang,berawan,tinggi,sedang,cukup,rendah,cerah siram,9,0.00015032570569567397
sedang,kering,sedang,sedang,berawan,tinggi,sedang,lemah,maksimal,cerah siram,4,6.681142475363287e-05
sedang,kering,sedang,sedang,berawan,tinggi,sedang,lemah,normal,cerah kering,32,0.0005344913980290629
sedang,kering,sedang,sedang,berawan,tinggi,sedang,lemah,normal,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,sedang,berawan,tinggi,sedang,lemah,rendah,cerah kering,11,0.00018373141807249038
sedang,kering,sedang,sedang,berawan,tinggi,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,sedang,berawan,tinggi,sedang,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,sedang,berawan,tinggi,sedang,tinggi,normal,cerah kering,27,0.00045097711708702186
sedang,kering,sedang,sedang,berawan,tinggi,sedang,tinggi,normal,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,sedang,berawan,tinggi,sedang,tinggi,rendah,cerah kering,11,0.00018373141807249038
sedang,kering,sedang,sedang,terang,sedang,maksimal,cukup,maksimal,cerah siram,19,0.00031735426757975615
sedang,kering,sedang,sedang,terang,sedang,maksimal,cukup,normal,cerah siram,36,0.0006013028227826959
sedang,kering,sedang,sedang,terang,sedang,maksimal,cukup,rendah,cerah siram,5,8.351428094204109e-05
sedang,kering,sedang,sedang,terang,sedang,maksimal,lemah,maksimal,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,sedang,terang,sedang,maksimal,lemah,normal,cerah siram,10,0.00016702856188408218
sedang,kering,sedang,sedang,terang,sedang,maksimal,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,sedang,sedang,terang,sedang,maksimal,tinggi,maksimal,cerah siram,4,6.681142475363287e-05
sedang,kering,sedang,sedang,terang,sedang,maksimal,tinggi,normal,cerah siram,12,0.00020043427426089862
sedang,kering,sedang,sedang,terang,sedang,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,sedang,sedang,terang,sedang,minimal,cukup,normal,cerah kering,93,0.0015533656255219642
sedang,kering,sedang,sedang,terang,sedang,minimal,cukup,rendah,cerah kering,18,0.00030065141139134794
sedang,kering,sedang,sedang,terang,sedang,minimal,lemah,normal,cerah kering,17,0.0002839485552029397
sedang,kering,sedang,sedang,terang,sedang,minimal,lemah,rendah,cerah kering,6,0.00010021713713044931
sedang,kering,sedang,sedang,terang,sedang,minimal,tinggi,normal,cerah kering,15,0.00025054284282612327
sedang,kering,sedang,sedang,terang,sedang,minimal,tinggi,rendah,cerah kering,5,8.351428094204109e-05
sedang,kering,sedang,sedang,terang,sedang,sedang,cukup,maksimal,cerah siram,24,0.00040086854852179724
sedang,kering,sedang,sedang,terang,sedang,sedang,cukup,normal,cerah kering,229,0.003824954067145482
sedang,kering,sedang,sedang,terang,sedang,sedang,cukup,normal,cerah siram,48,0.0008017370970435945
sedang,kering,sedang,sedang,terang,sedang,sedang,cukup,rendah,cerah kering,60,0.001002171371304493
sedang,kering,sedang,sedang,terang,sedang,sedang,cukup,rendah,cerah siram,8,0.00013362284950726574
sedang,kering,sedang,sedang,terang,sedang,sedang,lemah,maksimal,cerah siram,2,3.3405712376816434e-05
